dist	ang_dist	time	coll	intrusion
6.111142259053827	4.657504347937352	8.0	0	7
5.635024845465515	4.6608730801354845	16.0	0	26
4.57915266780907	6.2852371870182395	8.0	0	3
10.962575623961616	4.28850732879139	10.0	0	5
5.630476455540845	6.098989963003305	8.0	0	2
8.982812294718796	12.155385361216553	8.0	0	1
1.5820763539763734	8.383030573616349	8.0	1	8
9.121172431048842	8.833672483758457	8.0	0	2
4.61106764659466	7.36589679896295	8.0	0	3
5.902992882672288	7.669564927531945	8.0	0	5
9.870916139040192	10.863038595806515	7.0	0	1
5.257110697003494	1.3960425005363815	8.0	0	6
1.5160533792230846	7.040041587247507	8.0	1	10
6.353844908798271	8.554634217486296	8.0	0	2
4.643563001019385	2.28516243545445	12.0	0	10
7.13342823709118	8.04016778115667	7.0	0	1
5.113014828146292	2.750454120474891	8.0	0	7
4.986702207586548	10.450702533185488	8.0	0	4
5.374359517623597	2.214269549707098	7.0	0	4
7.837187516014184	8.394298232192924	8.0	0	1
2.391054519989427	3.2341371327609743	8.0	0	4
4.187418251065585	6.2179138590662335	8.0	0	8
1.8918267976455507	2.2433389689212704	8.0	0	10
12.816998991833307	4.466126862779568	10.0	0	6
4.29441891907261	1.662642291991094	12.0	0	8
5.899465702283762	8.078126046803359	8.0	0	2
1.8606359198145905	3.131121316939142	8.0	0	10
6.8208282551867665	8.824311577251787	8.0	0	2
1.779176965802267	5.3416833653833855	8.0	0	7
2.589880982251044	3.5008726415933986	8.0	0	11
1.83659761504479	2.6529135743512855	8.0	0	7
6.257020970657825	9.966442922222996	8.0	0	3
2.5119374562184635	8.394854849688226	8.0	0	6
4.873953572100096	5.589969869268035	8.0	0	2
1.7414770226407248	7.250098059063269	8.0	0	8
6.8391102408871145	8.918529412259918	8.0	0	2
2.117539390661559	4.463893096954748	8.0	0	6
5.316866224803652	6.877615170003436	8.0	0	6
1.9831095453094663	2.964391326870253	8.0	0	6
3.6608084798100338	6.35548931605047	8.0	2	3
1.8703059319052202	3.301889506556489	8.0	0	6
1.6567924057856933	2.7972855558374876	8.0	1	13
5.126244091788006	5.938562242049695	8.0	0	6
7.436719230704757	4.168487458483932	8.0	0	3
1.7406681832955322	3.300321268362483	11.0	2	19
5.0551962983639065	4.893065685264044	8.0	0	3
5.533958566236656	5.874757728328394	8.0	0	5
5.765596990818689	2.390902589655691	8.0	1	7
5.574958781108433	5.358545454034652	9.0	0	10
6.005973539026898	8.771748579591993	8.0	0	3
7.0359967797290555	6.37839170932202	8.0	0	2
1.341232596477863	3.042977904710344	8.0	0	14
2.2173552233901836	3.0581171923376944	8.0	1	7
7.279883331156254	8.491712458187505	8.0	0	5
5.750578266444519	3.0806685190204988	8.0	0	8
2.204272874132472	2.8997097144110233	8.0	0	5
4.710079336493609	3.318152914107859	8.0	0	3
6.537508365021885	8.031365180290582	8.0	0	3
4.345635424506206	6.250699172760969	10.0	0	11
1.9887965138060828	7.872056063898947	8.0	1	6
1.4631437764783604	3.598576370111689	8.0	0	5
7.275855159651238	8.156950048533336	8.0	0	3
2.290447159777518	2.971806836510109	8.0	0	8
5.137713326681705	7.598405478976439	8.0	0	1
8.324396669594357	8.671133077555897	8.0	0	1
4.3688774505627945	9.273926499929058	6.0	0	2
7.450315936589732	3.7160825416457817	8.0	0	6
6.209953325927873	8.274183135477477	8.0	0	2
2.225403121156017	7.007731165901426	8.0	0	8
1.9932769661630967	2.725843315119641	8.0	1	9
6.053973083241678	8.816699112890324	8.0	0	6
3.4111479884736173	2.290474090258625	10.0	0	18
4.658461510813417	2.342276123483798	12.0	0	6
8.379375547754744	3.433285155055305	10.0	1	10
1.9819331454875821	2.805098682083674	8.0	0	9
2.2428379720398586	5.614864480019805	8.0	0	7
1.8766833819655866	2.9457393163039196	8.0	0	8
10.79435866600141	6.140578299967604	8.0	0	3
1.90607006753104	5.220147068685772	8.0	0	8
1.2664481651929955	5.747095011743471	7.0	0	11
6.7490746881142645	10.29674578406647	8.0	0	1
2.4165148923894146	3.220163593800251	8.0	0	6
2.2225161922785963	3.601760262686946	8.0	0	6
7.1578456238396155	7.295044808430781	8.0	0	3
1.6512766559287722	2.641834494710322	9.0	1	13
8.740947734663719	6.274282063233873	8.0	0	1
7.256454734718595	9.567870811034023	8.0	0	2
8.250038713325354	7.817110686473804	8.0	0	1
2.358789479656231	2.9493151405339724	8.0	0	5
4.429869445322351	6.3574433690689	8.0	0	4
6.905550603268745	6.527313365253093	8.0	0	2
1.8028455517926467	3.434899027163632	8.0	0	7
6.990037477030349	5.933972631163526	8.0	0	3
7.91201899131827	10.244299343146439	8.0	0	2
1.3860020185932653	3.9410465962409527	12.0	0	32
5.498605641994347	7.923727325749006	8.0	0	1
2.1262580274052105	5.657322302052632	8.0	0	5
2.1675566356803557	2.9841161006631367	8.0	0	6
7.5609813240058985	10.038757779427744	8.0	0	1
10.48803793750512	12.969608402153266	7.0	0	1
1.8533093379532828	5.414851110355761	8.0	0	6
5.31209342283094	9.718291217716189	8.0	0	1
1.506664113626207	4.316896985336464	8.0	0	6
1.9781014838131017	3.6983482303944437	8.0	0	8
1.609571180017444	8.703408988212644	8.0	1	9
8.552040505601715	8.109116358660735	8.0	0	3
4.279985149315658	5.545483500742039	7.0	0	2
4.989272785859027	7.132800827539715	8.0	0	2
2.037444842921583	5.2103183197871346	8.0	1	5
8.226473826563767	8.132054071699232	8.0	0	3
8.667418550030469	5.035680894194133	10.0	1	5
2.3246554119749985	3.4768954147085758	8.0	2	7
5.703662963850133	7.029810688807987	13.0	0	17
1.5529015698202508	7.026648915009016	8.0	0	15
2.5267577258747105	3.0351721351250225	10.0	0	9
8.034720557963896	10.833343817450963	7.0	0	3
1.9109165821024612	5.095842852011396	8.0	0	5
8.068306723734521	10.757207998495158	7.0	0	2
1.8814565971315376	5.027538261111334	8.0	0	9
9.76216711292763	8.562258421010249	8.0	0	7
4.892936840536043	4.289903783199266	12.0	1	19
4.712504512403299	9.100138392357337	8.0	0	1
2.0912791437629457	4.753336822062749	8.0	0	5
7.588934570099721	8.47121893916633	8.0	0	1
7.827819671178309	9.167185445120953	8.0	0	3
4.069411082134881	6.026945868837008	17.0	0	25
7.305096163423507	6.107526984861954	8.0	0	1
1.6426201179272448	7.26057413328261	8.0	0	8
1.983875635030011	2.7265693737940406	8.0	0	6
2.1614335027533524	2.708853997560349	8.0	0	6
4.77417008707872	15.522030384773252	15.0	0	22
4.259927396633147	6.519074729766304	8.0	0	5
2.193188598614746	2.951176324507628	8.0	2	11
6.100285449586973	7.61279693416441	8.0	0	2
6.7073184069176115	4.755213664883117	8.0	0	1
4.190494112402648	1.3971838273303059	11.0	0	12
2.362470732739147	2.9822408258267528	8.0	0	4
1.8738553900090842	4.406764423770811	8.0	1	11
1.2419038071294761	4.908558054476259	8.0	1	11
6.560087992814396	6.0435997082183555	8.0	0	2
2.0691434678601124	3.0384597125615613	8.0	0	7
2.1086492934345715	2.8237140418837146	8.0	0	6
1.9320038451360833	3.290059429593266	8.0	0	5
2.1819875360855017	3.0375555063716217	8.0	0	5
3.25316858259334	4.692562470536636	12.0	0	9
1.7035175684917958	2.570929163733764	10.0	1	11
8.776552561504985	8.241315846355436	8.0	0	2
4.807277156356346	5.5543540567202605	8.0	0	6
6.945886958235124	5.238289629236338	10.0	0	7
0.9707200270274767	3.346784587424803	8.0	0	14
4.530599060644041	8.853514757383874	8.0	0	1
8.93975457113743	7.73106881221823	8.0	0	3
8.057530560002402	8.671751355440106	8.0	0	2
2.3917699456382917	3.2939185684686163	8.0	0	6
7.792902154886226	8.06285560282872	8.0	0	1
1.4398593824996202	5.252751742846172	8.0	3	9
1.5179347679933866	5.5027992145538285	8.0	0	10
7.333737138681185	11.483437676514711	8.0	0	1
5.680837482484627	5.714740420721634	8.0	2	5
1.3597968153920394	6.755724414478246	8.0	0	7
7.9239527412168025	10.676520271560038	7.0	0	2
1.785039657445762	5.024025295856163	8.0	1	4
1.555259607506008	4.505320041413935	8.0	0	11
4.304251697464667	7.189926063179711	8.0	0	1
5.713291609603079	6.330554107011519	8.0	1	2
1.6442414230048714	4.287578785399134	8.0	0	13
4.35979686592969	1.6300462263449376	11.0	0	6
5.191770211842808	5.935764416154937	8.0	0	9
0.8478973707943176	4.306926691651511	8.0	3	12
4.250310122414691	9.148872094388164	8.0	0	6
5.196347129857766	11.656098960845103	14.0	0	18
6.291097180135266	9.31763420984195	8.0	0	0
1.8493068948029152	2.8314024637135753	8.0	0	7
1.7647409157111646	3.6498926268819276	8.0	0	8
1.492263183271621	2.2867340512429313	8.0	2	11
0.9546870237470257	4.344597948052048	8.0	0	14
7.317890159762504	11.690351275165192	7.0	0	1
6.382934982779596	9.596565282323226	7.0	0	1
1.8943114448795124	5.450915587628344	8.0	0	4
1.9829183811672126	3.7473818769523835	8.0	0	9
7.664723214315169	8.329646499182852	8.0	0	4
4.388925013430018	1.527590862675896	11.0	0	7
0.8456502520829716	5.481624277336847	14.0	1	37
2.220315810549737	2.764525385714113	8.0	0	6
2.1870366656429847	3.4469678796273238	8.0	0	6
1.2135872726254433	4.5089309207679324	8.0	0	13
1.928640641257643	8.058855323469786	8.0	0	3
5.032462685732481	5.318810175094266	11.0	0	7
4.787759771862069	5.469251291585569	8.0	0	5
5.2091468775990055	6.6769677445344335	8.0	0	6
1.4435362249637294	5.406981074837402	8.0	2	9
2.1483722500054485	2.926943696265104	8.0	0	6
5.161795092677596	8.172679104152191	8.0	0	3
2.180603185001346	3.069589315893731	8.0	0	6
2.227134344513098	3.204351217808967	8.0	0	7
9.012458349304842	11.310934151907915	8.0	0	1
1.8245618598568658	5.315194566545541	8.0	0	5
4.471027510073017	2.1051830182563878	7.0	0	6
5.573137862793355	8.564206471137673	8.0	0	1
5.1192972078870715	8.93800990050536	7.0	0	2
9.810436659630478	8.47396126879345	8.0	0	2
2.2628033185511423	3.518398612603353	8.0	0	4
1.9418424084876642	5.443398804858148	8.0	0	5
6.125449878605173	9.980692121462948	8.0	0	2
4.327959136318111	5.830947812180725	8.0	0	1
1.7721117858338653	5.451104768913978	8.0	0	6
5.150621366498263	6.209182215933383	8.0	0	6
8.108938271292688	8.702785679295422	8.0	0	2
6.337844071758829	15.43255991899263	19.0	0	23
1.7107051933998798	2.8163668310149066	8.0	0	11
2.0999973616933976	2.9547184218802895	8.0	0	7
7.234460818940761	6.3911025130413215	8.0	1	2
8.425345672514025	10.15800826277187	8.0	0	2
2.6470976975942575	5.365663687847791	8.0	0	5
7.188596024086025	5.77421519579562	8.0	0	2
7.735613805807684	8.557406713211801	8.0	0	1
1.8874876710869926	3.965731822154537	8.0	0	8
7.7612000115872695	6.3397833737586335	7.0	0	3
5.932036236349906	5.962849654792752	7.0	0	3
4.479312482903789	5.998394575637024	8.0	0	1
2.7224888991988054	3.334307930150536	10.0	0	10
7.132319981395449	8.333414068760058	8.0	0	1
2.167179800290915	3.09977508286901	8.0	0	6
9.920801040560292	11.013660566391763	7.0	0	1
4.970980841955878	9.154610330139084	8.0	0	4
5.693338921868307	4.496677010805401	8.0	0	3
2.100257985412431	3.436121329350742	8.0	0	7
5.133945103339583	12.310027850920067	7.0	0	2
1.3719242458854737	2.173202021369715	8.0	2	11
7.802700167168899	8.452814504136514	7.0	0	1
4.930904648395651	2.6400697768585903	14.0	0	15
6.518249743854576	8.975201074054745	8.0	0	2
6.175235573376231	6.165069319141361	8.0	0	2
1.6814947882191131	2.972747474088442	8.0	0	12
7.942034640590503	10.379461042007154	7.0	0	2
5.217305690495497	8.1217727920398	8.0	0	2
1.3466309403026837	5.935759209339786	8.0	0	10
6.1992414470720485	5.803553913351515	8.0	0	1
2.207834558976958	5.0973723804969335	8.0	0	7
11.38853481483483	5.934000318103717	8.0	0	2
4.155897983131391	5.929797699825407	8.0	0	5
4.623144197571979	2.0350802072139036	11.0	0	8
5.739305055768545	8.28661522135123	8.0	0	3
7.616758719191538	5.629944124064329	8.0	0	3
5.4681050998346015	5.897060079672393	8.0	0	2
6.672464711120196	11.280732572941698	8.0	0	1
3.5591586258791863	6.2273758888539295	8.0	1	8
2.4942071740086824	5.87768702388488	8.0	0	4
1.277271045511357	5.0386484669562694	8.0	2	14
2.42744482108528	3.195451650566094	8.0	2	8
5.151039958902439	0.7646974436926217	8.0	0	8
1.600088445877004	2.355130527280397	8.0	2	12
7.532778359857758	6.754007095919468	8.0	0	1
8.792013961735785	5.763037263374455	8.0	0	1
2.240490529921564	2.9908578998605155	8.0	0	5
6.2892334193087125	8.76178495705797	7.0	0	1
7.352504394370799	8.722337141877091	8.0	0	2
2.231752443710473	3.3993956757732744	8.0	0	6
4.1801891364675905	6.752410891452458	7.0	0	2
1.5269038613953017	4.807770496054553	8.0	0	8
6.820450702455551	10.55371262615759	8.0	0	2
4.474990278077406	8.479334742923328	8.0	0	4
4.681931487460863	2.2740687272819335	11.0	0	7
2.9182910614384587	3.350783036998367	8.0	0	6
0.9993804057022415	8.107795653741547	8.0	0	16
1.7028720862826274	4.508494689358478	8.0	0	8
2.06194537890772	2.907108281236147	8.0	0	7
7.382730169071866	7.698577471189504	8.0	0	3
2.003050666203116	4.837336969464432	8.0	0	6
1.667406384943441	5.047787658145312	8.0	0	5
1.6796693296292584	2.833163855795872	8.0	0	14
5.31950934596728	8.365043347099327	8.0	0	3
1.2543948426405895	7.87011238690219	11.0	1	23
2.254497325753245	2.9864328271862917	8.0	0	7
6.482501557622371	10.587606622275446	8.0	0	2
4.307765457646239	2.2955005357941634	12.0	0	10
1.7988643023052044	3.340337235416942	8.0	0	6
2.89704293018325	8.827309527964896	14.0	0	22
2.1918545581026647	5.342511935632926	8.0	0	5
10.109283145038939	10.982296373392495	7.0	0	3
1.8980186862182449	2.9985265779909707	8.0	1	5
4.730447575193189	7.0205548232060755	8.0	0	3
5.577138428713447	10.12656772750426	8.0	0	1
6.156307095189729	5.625318569127202	8.0	0	3
5.5708877367500165	2.4617272798449936	9.0	1	8
5.262760723922366	8.730017473441539	9.0	0	6
2.4322752970312354	7.319337654825105	16.0	0	22
1.5475703621717471	6.002857189484054	8.0	0	8
4.760539922140736	6.578086397352618	8.0	0	2
9.33392586403853	6.163529764289811	8.0	0	2
3.7992076876705525	2.011154890636238	15.0	0	22
1.7067753866269133	8.542354243413001	8.0	0	7
2.099474986600441	2.87946299058783	8.0	0	5
1.6165576808652429	5.652373693770501	8.0	0	3
2.281975532115781	2.8466091465863084	8.0	1	6
3.8134300726839614	3.4796067112353546	13.0	0	15
4.952901584212934	7.189667038256741	8.0	0	3
2.202936325690722	2.992324067723712	8.0	0	7
3.7966525790570267	2.4385547762018485	10.0	0	10
4.675781727071133	4.344710000692531	8.0	0	3
5.492012073710094	9.594075032290961	8.0	0	4
7.346739939525133	11.104736107222006	8.0	0	2
1.75422366219977	3.2156025945622364	8.0	1	4
3.341974097032189	8.578812996896103	7.0	0	0
2.3832601095187353	3.0149849571601632	8.0	2	5
4.639562559301635	7.152167545041942	10.0	0	8
8.533816685366528	8.35892095550039	8.0	0	1
1.9174671620972012	3.1156980300687507	8.0	0	6
4.668249182950162	3.0704190776786615	8.0	0	3
1.8587458673158588	3.739677170565498	8.0	0	8
1.9033497635496996	3.208905161310121	8.0	0	6
3.666138355677093	3.400978207771417	8.0	0	3
1.0022499240005251	1.9226138325844073	11.0	0	30
8.446863514393346	10.574864922197882	8.0	0	2
5.782068481376989	4.296183126139437	12.0	3	10
7.812667254279976	8.392386844882456	7.0	0	1
7.903808280949902	10.183540983618245	8.0	0	5
4.444011927011103	8.855481849119702	8.0	0	14
8.125758880495406	10.846978494258659	8.0	0	1
4.137325587907158	8.77076579654445	15.0	1	18
5.4007959411800215	9.512556926870433	8.0	0	2
7.9451381741509435	8.898651963320527	7.0	0	2
2.2949119587704767	5.362944509104869	8.0	1	6
2.269385006893001	2.8733558289523113	9.0	1	9
3.3518677550574223	8.298814729900563	17.0	1	19
2.029242878013224	3.3615907637534073	8.0	0	6
0.674552764095914	6.49901343983437	14.0	0	38
1.691913549958104	4.8052911256920465	8.0	1	7
5.068322997682661	9.158547124807036	8.0	0	3
8.339778862215464	9.501303650161269	8.0	0	2
1.933525374908158	3.6860787054507695	8.0	1	11
5.965272027185616	9.23781300085583	8.0	0	1
5.821137030315468	10.71730942174395	8.0	0	6
7.839941531837263	9.456483805026629	8.0	0	1
5.709942596472048	7.509099879813607	8.0	0	2
1.3481536122802629	4.218534192389021	8.0	0	12
10.418314007304321	7.903209825637024	8.0	0	3
2.9251351206257823	3.5238756341246096	8.0	0	2
7.561075280643434	7.863907339474309	8.0	0	3
10.285301191216051	8.266744499159369	8.0	0	3
2.170432198234301	3.230500432224395	8.0	0	6
4.6421217994504405	2.1295276511768053	12.0	1	7
1.6297087561335315	9.4041618203143	8.0	1	11
4.738351170571832	5.782651016896845	8.0	0	2
8.412482525428274	10.249152912241914	8.0	0	3
9.737084026744567	11.429628995453367	7.0	0	1
7.698008210818729	8.27124572142325	8.0	0	1
7.627333705556352	8.307646284194194	7.0	0	1
5.730945057572066	6.527273451894363	8.0	0	8
4.809941192188858	5.703793951009171	13.0	0	20
8.2842289699716	8.527041627345417	8.0	0	2
2.185989750750284	2.9660372270044872	8.0	0	6
6.198444092563539	8.589885196909895	8.0	0	6
4.774477050534658	7.9893243205255615	8.0	0	2
8.28686065914989	5.612840240892688	8.0	0	4
6.561369273419728	7.981161882669316	8.0	0	1
1.7460668401492774	4.357348496582921	8.0	2	9
4.6143836378010405	5.031619151737653	8.0	1	6
8.428605891247033	8.162381271705721	8.0	0	1
1.844098303102605	4.105333981777814	8.0	0	7
2.18922294215308	5.183791774796212	8.0	0	4
2.512253231008901	3.0648395810575657	8.0	2	8
4.396380189956772	6.668062640714239	8.0	0	1
4.450413860763839	4.321154374292818	8.0	0	5
5.66705927130163	8.066761294851311	8.0	0	1
8.954159525218177	5.945829832556727	7.0	0	1
5.5198390936745625	5.898757708473222	8.0	0	4
8.04718678113428	8.37046855292735	8.0	0	1
9.987111815875304	7.7252434898179985	9.0	0	7
6.078288931786178	2.122926522345714	9.0	0	6
1.5131165403031328	4.016465230534594	8.0	0	12
1.5514250802210838	6.708541453513146	8.0	1	11
2.269101136437419	3.188853901474488	8.0	0	4
3.6758095869791703	6.130939665347871	8.0	0	8
5.391732565580688	8.245165289792071	8.0	0	1
4.6410408420029015	6.22941523789749	8.0	0	1
4.902360850505657	5.601370652101682	8.0	0	6
1.8965114364989488	3.9536792131299694	8.0	0	6
2.1213886742471235	2.811446038527035	8.0	0	6
1.8844707438337482	5.733810406094444	8.0	0	7
6.6119196847602595	5.86527077668482	8.0	0	2
8.212706665133105	8.382564570605572	8.0	0	2
4.032699650990319	3.515217091684223	8.0	1	3
8.206924388749686	8.597665186785829	8.0	0	2
4.1360405122790915	7.624892189549104	8.0	0	2
8.933883727989809	10.312279094280306	8.0	0	2
6.653394807452561	7.923534851021648	8.0	0	1
4.168461097799704	5.658103632218989	8.0	0	1
4.428825434014252	10.301070574481084	8.0	0	2
1.0923045969756005	1.925759361544675	8.0	0	14
1.6131205672808342	6.522681276230295	8.0	0	7
9.092500264527374	6.803769660681878	8.0	0	4
4.999295508662924	6.696307899803719	8.0	0	2
4.24809207825429	8.489951820756623	7.0	0	1
1.5184051057102965	5.227866588797895	8.0	0	14
2.0559336776873622	5.678931722504029	8.0	0	4
3.715959656760114	9.96227345954881	7.0	0	1
2.853504861765525	1.6934900616283344	7.0	0	8
9.694440123135495	8.05636824423324	8.0	0	3
1.766467417996745	3.6394575725920113	8.0	0	3
2.4033354088950722	3.137429380635387	8.0	2	8
1.2899600087816951	4.227350794776751	12.0	2	20
8.382101523889618	8.84961682154279	8.0	0	2
9.331946532321735	11.046238886026176	8.0	0	1
10.142008081029804	8.647344743344238	8.0	0	2
2.539561533215509	3.055415052007646	8.0	0	6
5.989275671714137	9.67045435675924	8.0	0	2
5.783749021374612	8.399115531994042	8.0	0	3
8.004228505988216	5.964444238882265	8.0	0	4
1.312967356224167	3.6637630625878868	8.0	0	12
3.968675976327964	2.7201940412418275	10.0	1	10
5.00324536764768	6.597554660668935	10.0	0	6
1.645702890905791	6.212110408537269	8.0	0	10
2.0007743905112534	2.677259288280897	8.0	0	7
4.608861744665995	4.145838689902783	8.0	0	4
1.4268788283855862	6.837757927535794	8.0	0	12
1.8313803387241125	3.1634384258086765	8.0	0	5
8.417914721418493	5.3900379024152105	8.0	0	1
8.196844202524273	8.303973397063412	8.0	0	2
6.191736513539504	8.425175636887342	8.0	0	3
6.5797512716912685	8.409815179272261	8.0	0	2
4.921831645196728	5.953480388430849	8.0	0	4
2.37100706121249	3.700987304823819	8.0	0	5
5.2195630875084635	7.670873028758481	11.0	0	13
6.141955654584075	9.124433274407178	8.0	1	1
5.546071023295655	3.30357972978825	8.0	2	5
1.9866153396641983	5.226822413173725	8.0	0	5
1.9040223117720119	5.120953238127539	8.0	0	8
5.155933116891106	7.117474115500643	8.0	0	1
6.421520877268977	5.299143025231835	7.0	0	5
4.998411460137051	1.9896791029074277	8.0	1	3
1.9162960542058238	3.312327117501639	13.0	0	27
6.950044506838358	6.657145382180809	8.0	0	4

4.6445447988668915	6.009906593209298	8.403	0.212	6.075
2.5832451744001785	2.647949700180055	1.5430398478237648	0.5739210619809813	5.50814984497652
