train running loss, train running l2 error, val loss, val l2 error
-5.5491, 0.0341, -5.8428, 0.0339
-5.7130, 0.0348, -6.2434, 0.0288
-5.6857, 0.0327, -6.1871, 0.0274
-5.5605, 0.0335, -6.0480, 0.0289
-5.6698, 0.0330, -6.1530, 0.0277
-5.6875, 0.0346, -6.1760, 0.0322
-5.6156, 0.0342, -5.9366, 0.0330
-5.4783, 0.0357, -5.8638, 0.0325
-5.5672, 0.0338, -6.0108, 0.0299
-5.4804, 0.0349, -5.9281, 0.0272
-5.6171, 0.0340, -6.0966, 0.0306
-5.6222, 0.0336, -6.0707, 0.0288
-5.6505, 0.0342, -6.1124, 0.0282
-5.7106, 0.0318, -6.2607, 0.0278
-5.5474, 0.0338, -5.9201, 0.0312
-5.4870, 0.0339, -5.9210, 0.0286
-5.6601, 0.0327, -6.1136, 0.0260
-5.5804, 0.0323, -6.0330, 0.0287
-5.6570, 0.0327, -6.0051, 0.0285
-5.7029, 0.0313, -6.1947, 0.0274
-5.8090, 0.0318, -6.2338, 0.0277
-5.6272, 0.0341, -6.0064, 0.0280
