timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6 position7 velocity7 radius7 position8 velocity8 radius8 position9 velocity9 radius9 position10 velocity10 radius10 
184.20204162597656 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.2514597177505493,1.7697622776031494) (0.015141526237130165,-0.004406740423291922) 0.2199999988079071 (2.585261344909668,1.732125997543335) (-0.000383279548259452,-0.043832890689373016) 0.2199999988079071 (0.3523171544075012,0.9878252148628235) (0.00020340646733529866,0.00018406369781587273) 0.2199999988079071 (0.3807489573955536,1.9069756269454956) (0.0003267929423600435,-7.636165537405759e-05) 0.2199999988079071 (0.32171010971069336,2.780460834503174) (0.00026956398505717516,-0.00018433318473398685) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
184.3020477294922 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.2529869079589844,1.769317865371704) (0.015271696262061596,-0.004444624297320843) 0.2199999988079071 (2.585222005844116,1.7276241779327393) (-0.0003936424618586898,-0.04501821845769882) 0.2199999988079071 (0.352337509393692,0.9878436326980591) (0.0002034257777268067,0.000184081174666062) 0.2199999988079071 (0.3807816505432129,1.9069679975509644) (0.00032683173776604235,-7.637072849320248e-05) 0.2199999988079071 (0.3217370808124542,2.780442476272583) (0.0002695949806366116,-0.0001843544014263898) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
184.4020538330078 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.2545273303985596,1.7688695192337036) (0.01540424209088087,-0.0044832006096839905) 0.2199999988079071 (2.585181474685669,1.7229969501495361) (-0.0004046132671646774,-0.04627278447151184) 0.2199999988079071 (0.3523578643798828,0.9878620505332947) (0.00020344508811831474,0.0001840986660681665) 0.2199999988079071 (0.3808143436908722,1.906960368156433) (0.00032687056227587163,-7.637979433638975e-05) 0.2199999988079071 (0.3217640519142151,2.780424118041992) (0.00026962600531987846,-0.00018437561811879277) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
184.50205993652344 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.256081223487854,1.768417239189148) (0.01553923450410366,-0.004522487986832857) 0.2199999988079071 (2.585139751434326,1.7182366847991943) (-0.00041624181903898716,-0.04760292172431946) 0.2199999988079071 (0.3523782193660736,0.9878804683685303) (0.00020346441306173801,0.00018411614291835576) 0.2199999988079071 (0.3808470368385315,1.9069527387619019) (0.0003269093867857009,-7.638886745553464e-05) 0.2199999988079071 (0.32179102301597595,2.7804057598114014) (0.00026965703000314534,-0.00018439684936311096) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
184.60206604003906 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.2576489448547363,1.767961025238037) (0.015676740556955338,-0.004562506917864084) 0.2199999988079071 (2.585096836090088,1.7133351564407349) (-0.0004285926988814026,-0.049015793949365616) 0.2199999988079071 (0.3523985743522644,0.9878988862037659) (0.00020348372345324606,0.00018413361976854503) 0.2199999988079071 (0.3808797299861908,1.9069451093673706) (0.0003269482112955302,-7.639794057467952e-05) 0.2199999988079071 (0.3218179941177368,2.7803874015808105) (0.0002696880546864122,-0.00018441806605551392) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
184.7020721435547 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.259230613708496,1.767500638961792) (0.015816839411854744,-0.004603281617164612) 0.2199999988079071 (2.585052728652954,1.7082831859588623) (-0.00044173875357955694,-0.05051945894956589) 0.2199999988079071 (0.3524189293384552,0.9879173040390015) (0.00020350304839666933,0.00018415111117064953) 0.2199999988079071 (0.3809124231338501,1.9069374799728394) (0.0003269870358053595,-7.640701369382441e-05) 0.2199999988079071 (0.3218449652194977,2.7803690433502197) (0.0002697190793696791,-0.0001844392972998321) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
184.8020782470703 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.260826587677002,1.7670361995697021) (0.0159595999866724,-0.00464482931420207) 0.2199999988079071 (2.5850071907043457,1.703070878982544) (-0.0004557634238153696,-0.052123118191957474) 0.2199999988079071 (0.352439284324646,0.9879357218742371) (0.0002035223733400926,0.0001841685880208388) 0.2199999988079071 (0.3809451162815094,1.906929850578308) (0.00032702586031518877,-7.641609408892691e-05) 0.2199999988079071 (0.32187193632125854,2.780350685119629) (0.00026975010405294597,-0.0001844605285441503) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
184.90208435058594 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.262437105178833,1.7665674686431885) (0.016105100512504578,-0.004687175620347261) 0.2199999988079071 (2.5849602222442627,1.6976871490478516) (-0.00047075265320017934,-0.053837187588214874) 0.2199999988079071 (0.3524596393108368,0.9879541397094727) (0.00020354169828351587,0.0001841860794229433) 0.2199999988079071 (0.3809778094291687,1.9069222211837769) (0.0003270647139288485,-7.64251672080718e-05) 0.2199999988079071 (0.3218989074230194,2.780332326889038) (0.00026978112873621285,-0.00018448175978846848) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
185.00209045410156 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.2640624046325684,1.766094446182251) (0.016253424808382988,-0.0047303433530032635) 0.2199999988079071 (2.584911584854126,1.692119836807251) (-0.00048681485350243747,-0.05567365512251854) 0.2199999988079071 (0.3524799942970276,0.9879725575447083) (0.00020356102322693914,0.0001842035708250478) 0.2199999988079071 (0.3810105323791504,1.9069145917892456) (0.0003271035384386778,-7.64342476031743e-05) 0.2199999988079071 (0.3219258785247803,2.7803139686584473) (0.0002698121825233102,-0.0001845030055847019) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
185.1020965576172 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.2657028436660767,1.7656170129776) (0.01640464924275875,-0.0047743553295731544) 0.2199999988079071 (2.5848612785339355,1.6863552331924438) (-0.0005040652467869222,-0.057646263390779495) 0.2199999988079071 (0.3525003492832184,0.9879909753799438) (0.00020358036272227764,0.0001842210622271523) 0.2199999988079071 (0.3810432553291321,1.9069069623947144) (0.000327142421156168,-7.644333527423441e-05) 0.2199999988079071 (0.32195284962654114,2.7802956104278564) (0.00026984320720657706,-0.00018452423682902008) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
185.2021026611328 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.2673587799072266,1.7651350498199463) (0.016558870673179626,-0.0048192390240728855) 0.2199999988079071 (2.5848090648651123,1.6803780794143677) (-0.0005226481589488685,-0.05977097526192665) 0.2199999988079071 (0.3525207042694092,0.9880093932151794) (0.0002035996876657009,0.00018423855362925678) 0.2199999988079071 (0.38107597827911377,1.906899333000183) (0.00032718133297748864,-7.645242294529453e-05) 0.2199999988079071 (0.3219798505306244,2.7802772521972656) (0.0002698742609936744,-0.0001845454826252535) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
185.30210876464844 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.2690304517745972,1.7646485567092896) (0.016716184094548225,-0.0048650228418409824) 0.2199999988079071 (2.584754705429077,1.6741714477539062) (-0.0005427214782685041,-0.06206633895635605) 0.2199999988079071 (0.3525410592556,0.988027811050415) (0.0002036190271610394,0.0001842560595832765) 0.2199999988079071 (0.38110870122909546,1.9068917036056519) (0.00032722021569497883,-7.646151789231226e-05) 0.2199999988079071 (0.32200685143470764,2.780258893966675) (0.0002699053438846022,-0.00018456674297340214) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
185.40211486816406 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.2707180976867676,1.7641574144363403) (0.01687667705118656,-0.0049117328599095345) 0.2199999988079071 (2.58469820022583,1.6677160263061523) (-0.0005644700722768903,-0.06455399096012115) 0.2199999988079071 (0.35256141424179077,0.9880462288856506) (0.0002036383666563779,0.000184273550985381) 0.2199999988079071 (0.38114142417907715,1.9068840742111206) (0.00032725909841246903,-7.647060556337237e-05) 0.2199999988079071 (0.3220338523387909,2.780240535736084) (0.00026993642677553,-0.0001845880033215508) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
185.5021209716797 (-0.6340990662574768,1.7014658451080322) (3.310118845689658e-10,7.991333705881232e-10) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 1.1780972404751064 (1.272422194480896,1.763661503791809) (0.017040444537997246,-0.004959395155310631) 0.2199999988079071 (2.584639310836792,1.6609901189804077) (-0.0005881246761418879,-0.06725949794054031) 0.2199999988079071 (0.35258176922798157,0.9880646467208862) (0.0002036577061517164,0.00018429105693940073) 0.2199999988079071 (0.38117414712905884,1.9068764448165894) (0.0003272980102337897,-7.64797005103901e-05) 0.2199999988079071 (0.32206085324287415,2.780222177505493) (0.00026996750966645777,-0.00018460927822161466) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
185.6021270751953 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.2741429805755615,1.7631607055664062) (0.01720760017633438,-0.005008043721318245) 0.2199999988079071 (2.584577798843384,1.6539688110351562) (-0.0006139474571682513,-0.07021310180425644) 0.2199999988079071 (0.35260212421417236,0.9880830645561218) (0.0002036770456470549,0.00018430854834150523) 0.2199999988079071 (0.3812068700790405,1.906868815422058) (0.00032733692205511034,-7.648879545740783e-05) 0.2199999988079071 (0.3220878541469574,2.7802038192749023) (0.00026999859255738556,-0.0001846305385697633) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
185.70213317871094 (-0.6340990662574768,1.7014658451080322) (3.310118845689658e-10,7.991333705881232e-10) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 1.1780972404751064 (1.2758808135986328,1.7626549005508423) (0.017378242686390877,-0.005057707894593477) 0.2199999988079071 (2.5845136642456055,1.6466237306594849) (-0.0006422540755011141,-0.07345104962587357) 0.2199999988079071 (0.35262247920036316,0.9881014823913574) (0.0002036963851423934,0.00018432605429552495) 0.2199999988079071 (0.3812395930290222,1.9068611860275269) (0.000327375833876431,-7.649789040442556e-05) 0.2199999988079071 (0.32211485505104065,2.7801854610443115) (0.00027002967544831336,-0.00018465181346982718) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
185.80213928222656 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.2776360511779785,1.7621440887451172) (0.017552489414811134,-0.005108419340103865) 0.2199999988079071 (2.584446430206299,1.638922095298767) (-0.0006734391208738089,-0.0770169347524643) 0.2199999988079071 (0.35264286398887634,0.988119900226593) (0.0002037157246377319,0.00018434356024954468) 0.2199999988079071 (0.3812723457813263,1.9068535566329956) (0.00032741474569775164,-7.650698535144329e-05) 0.2199999988079071 (0.3221418559551239,2.7801671028137207) (0.00027006075833924115,-0.00018467308836989105) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
185.9021453857422 (-0.6340990662574768,1.7014658451080322) (3.310118845689658e-10,7.991333705881232e-10) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 1.1780972404751064 (1.2794090509414673,1.7616280317306519) (0.017730452120304108,-0.005160213448107243) 0.2199999988079071 (2.5843756198883057,1.6308257579803467) (-0.0007079572533257306,-0.08096382021903992) 0.2199999988079071 (0.3526632487773895,0.9881383180618286) (0.00020373509323690087,0.00018436108075547963) 0.2199999988079071 (0.38130509853363037,1.9068459272384644) (0.0003274537157267332,-7.651609485037625e-05) 0.2199999988079071 (0.32216885685920715,2.78014874458313) (0.0002700918703339994,-0.00018469437782187015) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
186.0021514892578 (-0.6340990662574768,1.7014658451080322) (0.0,4.2235141707765156e-13) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 1.5707963267948966 (1.2812002897262573,1.7611067295074463) (0.017912255600094795,-0.005213124677538872) 0.2199999988079071 (2.584300994873047,1.622290015220642) (-0.0007463702349923551,-0.0853569358587265) 0.2199999988079071 (0.3526836335659027,0.9881567358970642) (0.0002037544472841546,0.0001843786012614146) 0.2199999988079071 (0.38133785128593445,1.906838297843933) (0.0003274926857557148,-7.652519707335159e-05) 0.2199999988079071 (0.3221958577632904,2.780130386352539) (0.0002701229532249272,-0.00018471565272193402) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
186.10215759277344 (-0.6340990662574768,1.7014658451080322) (0.0,4.2235141707765156e-13) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 1.5707963267948966 (1.2830101251602173,1.760580062866211) (0.01809803396463394,-0.005267192609608173) 0.2199999988079071 (2.5842220783233643,1.6132622957229614) (-0.0007893957663327456,-0.09027735888957977) 0.2199999988079071 (0.3527040183544159,0.9881751537322998) (0.00020377381588332355,0.00018439613631926477) 0.2199999988079071 (0.3813706040382385,1.9068306684494019) (0.00032753165578469634,-7.653430657228455e-05) 0.2199999988079071 (0.32222285866737366,2.7801120281219482) (0.00027015406521968544,-0.00018473694217391312) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
186.20216369628906 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.2848389148712158,1.7600477933883667) (0.018287915736436844,-0.005322455894201994) 0.2199999988079071 (2.5841383934020996,1.6036796569824219) (-0.0008379239006899297,-0.09582697600126266) 0.2199999988079071 (0.3527244031429291,0.9881935715675354) (0.0002037931844824925,0.00018441365682519972) 0.2199999988079071 (0.3814033567905426,1.9068230390548706) (0.0003275706258136779,-7.654341607121751e-05) 0.2199999988079071 (0.3222498893737793,2.7800936698913574) (0.0002701851772144437,-0.000184758217073977) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
186.3021697998047 (-0.6340990662574768,1.7014658451080322) (0.0,4.2235141707765156e-13) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 1.5707963267948966 (1.2866871356964111,1.7595099210739136) (0.018482040613889694,-0.00537895318120718) 0.2199999988079071 (2.5840489864349365,1.59346604347229) (-0.0008930981857702136,-0.10213591903448105) 0.2199999988079071 (0.35274478793144226,0.988211989402771) (0.00020381255308166146,0.0001844311918830499) 0.2199999988079071 (0.3814361095428467,1.9068154096603394) (0.0003276095958426595,-7.655252557015046e-05) 0.2199999988079071 (0.32227692008018494,2.7800750732421875) (0.0002702163183130324,-0.00018477953562978655) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
186.4021759033203 (-0.6340990662574768,1.7014658451080322) (0.0,4.2235141707765156e-13) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 1.5707963267948966 (1.2885551452636719,1.7589662075042725) (0.018680553883314133,-0.005436728708446026) 0.2199999988079071 (2.583953380584717,1.5825287103652954) (-0.0009563728235661983,-0.10937299579381943) 0.2199999988079071 (0.35276517271995544,0.9882304072380066) (0.00020383192168083042,0.0001844487269409001) 0.2199999988079071 (0.38146886229515076,1.906807780265808) (0.00032764856587164104,-7.656164234504104e-05) 0.2199999988079071 (0.3223039507865906,2.7800564765930176) (0.0002702476049307734,-0.00018480091239325702) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
186.50218200683594 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.2904435396194458,1.7584166526794434) (0.018883608281612396,-0.005495823919773102) 0.2199999988079071 (2.583850383758545,1.5707526206970215) (-0.0010297208791598678,-0.11776092648506165) 0.2199999988079071 (0.35278555750846863,0.9882488250732422) (0.00020385129027999938,0.00018446626199875027) 0.2199999988079071 (0.3815016448497772,1.9068001508712769) (0.00032768756500445306,-7.6570751843974e-05) 0.2199999988079071 (0.3223309814929962,2.7800378799438477) (0.00027027889154851437,-0.0001848222891567275) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
186.60218811035156 (-0.6340990662574768,1.7014658451080322) (0.0,4.2235141707765156e-13) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 1.5707963267948966 (1.2923526763916016,1.7578610181808472) (0.019091369584202766,-0.005556290503591299) 0.2199999988079071 (2.5837388038635254,1.5579925775527954) (-0.0011157523840665817,-0.12759993970394135) 0.2199999988079071 (0.3528059422969818,0.9882673025131226) (0.00020387067343108356,0.00018448379705660045) 0.2199999988079071 (0.3815344274044037,1.9067925214767456) (0.00032772659324109554,-7.657987589482218e-05) 0.2199999988079071 (0.32235801219940186,2.7800192832946777) (0.00027031017816625535,-0.00018484366592019796) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
186.7021942138672 (-0.6340990662574768,1.7014658451080322) (0.0,4.2235141707765156e-13) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 1.5707963267948966 (1.2942830324172974,1.7572991847991943) (0.019303999841213226,-0.0056181736290454865) 0.2199999988079071 (2.5836169719696045,1.5440621376037598) (-0.0012180996127426624,-0.13930463790893555) 0.2199999988079071 (0.352826327085495,0.9882857799530029) (0.00020389007113408297,0.00018450134666636586) 0.2199999988079071 (0.38156720995903015,1.9067848920822144) (0.000327765621477738,-7.658899994567037e-05) 0.2199999988079071 (0.3223850429058075,2.780000686645508) (0.00027034146478399634,-0.00018486505723558366) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
186.8022003173828 (-0.6340990662574768,1.7014658451080322) (0.0,4.2235141707765156e-13) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 1.5707963267948966 (1.296235203742981,1.7567310333251953) (0.019521672278642654,-0.0056815240532159805) 0.2199999988079071 (2.5834827423095703,1.52871572971344) (-0.001341905677691102,-0.153463676571846) 0.2199999988079071 (0.3528467118740082,0.9883042573928833) (0.00020390948338899761,0.0001845189108280465) 0.2199999988079071 (0.3815999925136566,1.906777262687683) (0.0003278046497143805,-7.659813127247617e-05) 0.2199999988079071 (0.32241207361221313,2.779982089996338) (0.0002703727805055678,-0.00018488644855096936) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
186.90220642089844 (-0.6340990662574768,1.7014658451080322) (0.0,4.2235141707765156e-13) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 1.5707963267948966 (1.2982096672058105,1.7561564445495605) (0.01974458061158657,-0.005746398586779833) 0.2199999988079071 (2.5833332538604736,1.5116215944290161) (-0.0014947315212339163,-0.17094182968139648) 0.2199999988079071 (0.35286709666252136,0.9883227348327637) (0.00020392889564391226,0.00018453647498972714) 0.2199999988079071 (0.3816327750682831,1.9067696332931519) (0.00032784370705485344,-7.660725532332435e-05) 0.2199999988079071 (0.3224391043186188,2.779963493347168) (0.0002704040671233088,-0.00018490783986635506) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
187.00221252441406 (-0.6340990662574768,1.7014658451080322) (0.0,0.0) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 0.0 (1.3002068996429443,1.755575180053711) (0.019972914829850197,-0.005812852643430233) 0.2199999988079071 (2.5831644535064697,1.492315411567688) (-0.001688144402578473,-0.19306135177612305) 0.2199999988079071 (0.35288748145103455,0.988341212272644) (0.00020394832245074213,0.00018455403915140778) 0.2199999988079071 (0.38166555762290955,1.9067620038986206) (0.0003278827643953264,-7.661638665013015e-05) 0.2199999988079071 (0.3224661350250244,2.779944896697998) (0.0002704353828448802,-0.00018492923118174076) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
187.1022186279297 (-0.6340990662574768,1.7014658451080322) (0.0,4.2235141707765156e-13) 0.2199999988079071 (-0.6340990662574768,1.7014658451080322) 1.5 1.5707963267948966 (1.3022276163101196,1.754987120628357) (0.02020687237381935,-0.0058809430338442326) 0.2199999988079071 (2.582970380783081,1.4701205492019653) (-0.001940741902217269,-0.22194887697696686) 0.2199999988079071 (0.35290786623954773,0.9883596897125244) (0.00020396773470565677,0.00018457160331308842) 0.2199999988079071 (0.381698340177536,1.9067543745040894) (0.00032792179263196886,-7.662551070097834e-05) 0.2199999988079071 (0.32249319553375244,2.779926300048828) (0.00027046669856645167,-0.00018495062249712646) 0.2199999988079071 (1.8390647724052667,2.9936377125599036) (0,0) 0.3 (0.6790491415578761,0.49634596381005036) (0,0) 0.3 (1.3955621225577013,0.35706851902979964) (0,0) 0.3 (0.581422735969936,1.0643029898771672) (0,0) 0.3 
