timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (1.18516,1.38144) (0,0) 0.163425 (0.900002,5.82137) 1.70296 0 (0.655219,2.24369) (0,0) 0.134703 (1.11623,2.23887) (0,0) 0.161645 (1.41507,2.20119) (0,0) 0.135003 (0,1.38144) (0,0) 0.3 (2.1,1.38144) (0,0) 0.3
2.75 (1.21728,3.23026) (-0.121566,0.992591) 0.163425 (0.900002,5.82137) 1.70296 1.69266 (0.491971,2.63638) (-0.0593512,0.142803) 0.134703 (0.88663,2.72292) (-0.0958448,0.171518) 0.161645 (1.72541,2.88304) (0.112849,0.247947) 0.135003 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.1869,3.4784) (-0.121541,0.992566) 0.163425 (0.900002,5.82137) 1.70296 1.69264 (0.47713,2.67208) (-0.0593673,0.142796) 0.134703 (0.862667,2.7658) (-0.0958506,0.171514) 0.161645 (1.75362,2.94503) (0.112848,0.247948) 0.135003 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (1.15651,3.72656) (-0.121549,0.992646) 0.163425 (0.900002,5.82137) 1.70296 1.69264 (0.462285,2.70778) (-0.0593792,0.142791) 0.134703 (0.838706,2.80868) (-0.0958439,0.171518) 0.161645 (1.78183,3.00701) (0.112855,0.247945) 0.135003 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (1.12612,3.97471) (-0.121576,0.992608) 0.163425 (0.900002,5.82137) 1.70296 1.69267 (0.447443,2.74348) (-0.0593684,0.142796) 0.134703 (0.814745,2.85156) (-0.0958438,0.171518) 0.161645 (1.81004,3.069) (0.112808,0.247966) 0.135003 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (1.09572,4.22286) (-0.121585,0.992593) 0.163425 (0.900002,5.82137) 1.70296 1.69268 (0.432602,2.77918) (-0.0593617,0.142798) 0.134703 (0.790784,2.89444) (-0.0958452,0.171517) 0.161645 (1.83824,3.13099) (0.112834,0.247954) 0.135003 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (1.06534,4.471) (-0.121517,0.99257) 0.163425 (0.900002,5.82137) 1.70296 1.69262 (0.417761,2.81488) (-0.0593636,0.142798) 0.134703 (0.766821,2.93732) (-0.0958509,0.171514) 0.161645 (1.86647,3.19297) (0.11289,0.247929) 0.135003 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (1.03495,4.71916) (-0.121551,0.992612) 0.163425 (0.900002,5.82137) 1.70296 1.69265 (0.402921,2.85058) (-0.059362,0.142798) 0.134703 (0.742862,2.9802) (-0.0958378,0.171522) 0.161645 (1.89227,3.24964) (0.103221,0.22667) 0.135003 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (1.00455,4.96731) (-0.121594,0.992616) 0.163425 (0.900002,5.82137) 1.70296 1.69269 (0.388078,2.88627) (-0.059372,0.142794) 0.134703 (0.7189,3.02308) (-0.0958454,0.171517) 0.161645 (1.91162,3.29214) (0.0773812,0.170013) 0.135003 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.978429,5.18083) (-0.104497,0.854086) 0.163425 (0.900002,5.82137) 1.70296 1.69254 (0.373233,2.92197) (-0.0593791,0.142791) 0.134703 (0.694938,3.06596) (-0.0958489,0.171515) 0.161645 (1.92613,3.32403) (0.0580438,0.127532) 0.135003 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5 (0.958843,5.34096) (-0.078348,0.640523) 0.163425 (0.900002,5.82137) 1.70296 1.69251 (0.358393,2.95767) (-0.0593619,0.142798) 0.134703 (0.670973,3.10883) (-0.0958603,0.171509) 0.161645 (1.937,3.34793) (0.043477,0.0956286) 0.135003 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
