timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.93987,1.32445) (0,0) 0.214146 (0.900002,5.82137) 1.56208 0 (0.562711,2.34701) (0,0) 0.205219 (0.800257,2.3407) (0,0) 0.189507 (1.24126,2.3593) (0,0) 0.16794 (1.67655,2.29377) (0,0) 0.153227 (0,1.32445) (0,0) 0.3 (2.1,1.32445) (0,0) 0.3
2.75 (0.566579,3.10439) (-0.150639,0.678917) 0.214146 (0.900002,5.82137) 1.56208 1.78914 (0.146219,3.12763) (-0.138013,0.296377) 0.205219 (0.961358,3.2121) (-0.0190984,0.393119) 0.189507 (1.46338,2.83866) (0.0850696,0.174515) 0.16794 (1.79702,2.92521) (0.0455103,0.229304) 0.153227 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.534399,3.34618) (-0.128721,0.967145) 0.214146 (0.900002,5.82137) 1.56208 1.70311 (0.112331,3.18308) (-0.135552,0.221802) 0.205219 (0.943922,3.30894) (-0.0697469,0.387353) 0.189507 (1.48465,2.88229) (0.0850696,0.174515) 0.16794 (1.8084,2.98254) (0.0455103,0.229304) 0.153227 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.53526,3.60385) (0.00344325,1.0307) 0.214146 (0.900002,5.82137) 1.56208 1.56746 (0.118381,3.22572) (0.0242003,0.170562) 0.205219 (0.898502,3.39623) (-0.181678,0.349142) 0.189507 (1.50591,2.92592) (0.0850696,0.174515) 0.16794 (1.81977,3.03987) (0.0455103,0.229304) 0.153227 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.575838,3.85052) (0.162315,0.986658) 0.214146 (0.900002,5.82137) 1.56208 1.40775 (0.122908,3.25771) (0.0181081,0.127951) 0.205219 (0.83807,3.47388) (-0.241729,0.310603) 0.189507 (1.52718,2.96955) (0.0850696,0.174515) 0.16794 (1.83115,3.09719) (0.0455103,0.229304) 0.153227 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.616415,4.09721) (0.162307,0.986764) 0.214146 (0.900002,5.82137) 1.56208 1.40777 (0.126317,3.28168) (0.0136344,0.0958746) 0.205219 (0.765787,3.54064) (-0.289133,0.267038) 0.189507 (1.54845,3.01317) (0.0850697,0.174515) 0.16794 (1.84253,3.15452) (0.0455102,0.229304) 0.153227 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.656987,4.34391) (0.162287,0.986805) 0.214146 (0.900002,5.82137) 1.56208 1.4078 (0.128844,3.29964) (0.0101098,0.071849) 0.205219 (0.684861,3.59661) (-0.323701,0.223886) 0.189507 (1.56971,3.0568) (0.0850697,0.174515) 0.16794 (1.85391,3.21184) (0.0455102,0.229304) 0.153227 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.697576,4.59057) (0.162357,0.986667) 0.214146 (0.900002,5.82137) 1.56208 1.40771 (0.130742,3.31311) (0.0075934,0.0539074) 0.205219 (0.597863,3.64257) (-0.347994,0.183868) 0.189507 (1.59098,3.10043) (0.0850697,0.174515) 0.16794 (1.86528,3.26917) (0.0455102,0.229304) 0.153227 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.73816,4.83725) (0.162336,0.986707) 0.214146 (0.900002,5.82137) 1.56208 1.40773 (0.13218,3.32324) (0.00575253,0.0405073) 0.205219 (0.506677,3.67955) (-0.364743,0.147885) 0.189507 (1.61225,3.14406) (0.0850698,0.174515) 0.16794 (1.87666,3.3265) (0.0455101,0.229304) 0.153227 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.778629,5.08329) (0.161875,0.984156) 0.214146 (0.900002,5.82137) 1.56208 1.40777 (0.133258,3.33083) (0.00430999,0.0303528) 0.205219 (0.412621,3.70845) (-0.376222,0.115604) 0.189507 (1.63457,3.18623) (0.0892766,0.168689) 0.16794 (1.88804,3.38382) (0.0455097,0.229304) 0.153227 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5 (0.808964,5.2678) (0.12134,0.73803) 0.214146 (0.900002,5.82137) 1.56208 1.40784 (0.134044,3.33651) (0.00314422,0.0227081) 0.205219 (0.340546,3.72833) (-0.288301,0.0795432) 0.189507 (1.66244,3.22286) (0.111488,0.146527) 0.16794 (1.89835,3.44135) (0.041247,0.230109) 0.153227 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
