timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6 position7 velocity7 radius7 
11.700008392333984 (-3.090735912322998,1.4724526405334473) (1.0453835725784302,-0.17396993935108185) 0.2199999988079071 (-3.090735912322998,1.4724526405334473) 1.5 -0.16490606639962008 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.4724526405334473) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
11.800008773803711 (-2.9906208515167236,1.4745666980743408) (1.0011496543884277,0.02114070951938629) 0.2199999988079071 (-2.9906208515167236,1.4745666980743408) 1.5 0.02111329512692883 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.4745666980743408) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
11.900009155273438 (-3.0896589756011963,1.4724754095077515) (-0.9903815984725952,-0.020913347601890564) 0.2199999988079071 (-3.0896589756011963,1.4724754095077515) 1.5 -3.120479337255322 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.4724754095077515) (0,0) 0.05 (2.2,1.5250000000000001) (0,0) 0.05 
12.000009536743164 (-3.0395164489746094,1.6138463020324707) (0.5014263391494751,1.4137084484100342) 0.2199999988079071 (-3.0395164489746094,1.6138463020324707) 1.5 1.2299506593136336 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.6138463020324707) (0,0) 0.05 (2.2,1.6138463020324707) (0,0) 0.05 
12.10000991821289 (-2.982113838195801,1.7524282932281494) (0.5740251541137695,1.3858193159103394) 0.2199999988079071 (-2.982113838195801,1.7524282932281494) 1.5 1.1780972460415462 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.6500000000000001) (0,0) 0.05 (2.2,1.7524282932281494) (0,0) 0.05 
12.200010299682617 (-3.1206958293914795,1.8098307847976685) (-1.3858193159103394,0.5740251541137695) 0.2199999988079071 (-3.1206958293914795,1.8098307847976685) 1.5 2.748893572836443 (0.0,1.8098307847976685) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.6500000000000001) (0,0) 0.05 (2.2,1.8098307847976685) (0,0) 0.05 
12.300010681152344 (-3.270695924758911,1.8098307847976685) (-1.5,0.0) 0.2199999988079071 (-3.270695924758911,1.8098307847976685) 1.5 3.141592653589793 (0.0,1.8098307847976685) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.6500000000000001) (0,0) 0.05 (2.2,1.8098307847976685) (0,0) 0.05 
12.40001106262207 (-3.3767619132995605,1.703764796257019) (-1.0606601238250732,-1.0606601238250732) 0.2199999988079071 (-3.3767619132995605,1.703764796257019) 1.5 -2.356194490192345 (0.0,1.8) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.6500000000000001) (0,0) 0.05 (2.2,1.703764796257019) (0,0) 0.05 
12.500011444091797 (-3.4048678874969482,1.8511080741882324) (-0.2810598611831665,1.473433017730713) 0.2199999988079071 (-3.4048678874969482,1.8511080741882324) 1.5 1.7592836876863174 (0.0,1.8511080741882324) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.6500000000000001) (0,0) 0.05 (2.2,1.8511080741882324) (0,0) 0.05 
12.600011825561523 (-3.266453266143799,1.9089131355285645) (1.3841452598571777,0.5780501365661621) 0.2199999988079071 (-3.266453266143799,1.9089131355285645) 1.5 0.3956052397534715 (0.0,1.9089131355285645) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.6500000000000001) (0,0) 0.05 (2.2,1.9089131355285645) (0,0) 0.05 
12.70001220703125 (-3.1176371574401855,1.9277215003967285) (1.488161325454712,0.18808411061763763) 0.2199999988079071 (-3.1176371574401855,1.9277215003967285) 1.5 0.12572033297515908 (0.0,1.9277215003967285) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.6500000000000001) (0,0) 0.05 (2.2,1.9277215003967285) (0,0) 0.05 
12.800012588500977 (-2.9688210487365723,1.9465298652648926) (1.488161325454712,0.18808411061763763) 0.2199999988079071 (-2.9688210487365723,1.9465298652648926) 1.5 0.12572033297515908 (0.0,1.9465298652648926) (0,0) 0.05 (0.0,0.3) (0,0) 0.05 (2.2,0.9) (0,0) 0.05 (2.2,1.275) (0,0) 0.05 (2.2,1.6500000000000001) (0,0) 0.05 (2.2,1.9465298652648926) (0,0) 0.05 
